372;233;255;255;255
373;232;255;255;255
373;231;255;255;255
374;231;255;255;255
375;231;255;255;255
375;230;255;255;255
376;230;255;255;255
377;229;255;255;255
378;229;255;255;255
377;230;255;255;255
376;230;255;255;255
376;231;255;255;255
375;231;255;255;255
374;232;255;255;255
373;233;255;255;255
373;234;255;255;255
372;234;255;255;255
372;235;255;255;255
371;236;255;255;255
370;236;255;255;255
369;237;255;255;255
368;237;255;255;255
367;237;255;255;255
366;237;255;255;255
365;238;255;255;255
364;238;255;255;255
363;238;255;255;255
363;239;255;255;255
363;240;255;255;255
362;240;255;255;255
361;241;255;255;255
361;242;255;255;255
360;242;255;255;255
359;242;255;255;255
359;243;255;255;255
359;244;255;255;255
358;244;255;255;255
357;244;255;255;255
356;245;255;255;255
355;245;255;255;255
355;246;255;255;255
354;246;255;255;255
354;247;255;255;255
354;248;255;255;255
353;248;255;255;255
353;249;255;255;255
352;249;255;255;255
352;250;255;255;255
353;250;255;255;255
354;249;255;255;255
354;248;255;255;255
355;247;255;255;255
357;247;255;255;255
357;246;255;255;255
358;246;255;255;255
358;245;255;255;255
359;245;255;255;255
359;244;255;255;255
360;244;255;255;255
360;243;255;255;255
361;243;255;255;255
361;242;255;255;255
361;241;255;255;255
362;241;255;255;255
363;241;255;255;255
363;240;255;255;255
363;239;255;255;255
364;239;255;255;255
364;238;255;255;255
365;238;255;255;255
365;237;255;255;255
366;237;255;255;255
366;236;255;255;255
366;235;255;255;255
367;235;255;255;255
368;234;255;255;255
369;233;255;255;255
370;233;255;255;255
370;232;255;255;255
371;232;255;255;255
371;231;255;255;255
372;231;255;255;255
373;231;255;255;255
374;231;255;255;255
374;230;255;255;255
375;230;255;255;255
376;229;255;255;255
376;228;255;255;255
377;227;255;255;255
377;226;255;255;255
378;226;255;255;255
378;225;255;255;255
379;225;255;255;255
379;224;255;255;255
380;224;255;255;255
380;223;255;255;255
380;224;255;255;255
380;225;255;255;255
379;226;255;255;255
378;227;255;255;255
378;228;255;255;255
378;229;255;255;255
377;229;255;255;255
377;230;255;255;255
376;231;255;255;255
375;231;255;255;255
375;232;255;255;255
375;233;255;255;255
376;233;255;255;255
377;233;255;255;255
378;233;255;255;255
379;233;255;255;255
380;233;255;255;255
380;232;255;255;255
381;231;255;255;255
381;230;255;255;255
382;230;255;255;255
382;229;255;255;255
383;229;255;255;255
383;228;255;255;255
383;227;255;255;255
383;226;255;255;255
383;225;255;255;255
382;225;255;255;255
381;225;255;255;255
381;224;255;255;255
380;224;255;255;255
379;224;255;255;255
378;224;255;255;255
378;225;255;255;255
377;225;255;255;255
377;226;255;255;255
376;226;255;255;255
375;228;255;255;255
374;229;255;255;255
374;230;255;255;255
374;231;255;255;255
373;231;255;255;255
372;232;255;255;255
372;233;255;255;255
371;233;255;255;255
371;234;255;255;255
371;235;255;255;255
370;235;255;255;255
370;236;255;255;255
370;237;255;255;255
369;237;255;255;255
369;238;255;255;255
368;239;255;255;255
367;239;255;255;255
367;240;255;255;255
366;240;255;255;255
366;241;255;255;255
365;241;255;255;255
364;241;255;255;255
364;242;255;255;255
363;242;255;255;255
363;243;255;255;255
363;244;255;255;255
362;244;255;255;255
362;245;255;255;255
362;246;255;255;255
362;247;255;255;255
361;247;255;255;255
361;248;255;255;255
360;249;255;255;255
359;249;255;255;255
358;250;255;255;255
357;251;255;255;255
356;251;255;255;255
355;251;255;255;255
354;252;255;255;255
353;252;255;255;255
353;253;255;255;255
352;253;255;255;255
352;254;255;255;255
351;254;255;255;255
351;255;255;255;255
350;255;255;255;255
350;256;255;255;255
349;256;255;255;255
348;256;255;255;255
347;256;255;255;255
346;257;255;255;255
345;257;255;255;255
346;257;255;255;255
347;257;255;255;255
348;257;255;255;255
349;257;255;255;255
350;257;255;255;255
350;256;255;255;255
350;255;255;255;255
350;254;255;255;255
351;254;255;255;255
351;253;255;255;255
351;252;255;255;255
351;251;255;255;255
351;252;255;255;255
351;253;255;255;255
350;253;255;255;255
349;253;255;255;255
348;253;255;255;255
347;254;255;255;255
346;254;255;255;255
346;255;255;255;255
346;256;255;255;255
345;257;255;255;255
346;257;255;255;255
347;257;255;255;255
347;256;255;255;255
348;256;255;255;255
348;255;255;255;255
349;255;255;255;255
349;254;255;255;255
350;253;255;255;255
351;253;255;255;255
352;252;255;255;255
353;251;255;255;255
354;250;255;255;255
355;249;255;255;255
355;248;255;255;255
356;247;255;255;255
357;247;255;255;255
357;246;255;255;255
358;246;255;255;255
358;245;255;255;255
359;245;255;255;255
359;244;255;255;255
360;244;255;255;255
361;244;255;255;255
361;243;255;255;255
362;243;255;255;255
362;242;255;255;255
362;241;255;255;255
363;241;255;255;255
363;240;255;255;255
364;240;255;255;255
365;240;255;255;255
365;239;255;255;255
366;239;255;255;255
366;238;255;255;255
367;238;255;255;255
367;237;255;255;255
368;237;255;255;255
368;236;255;255;255
369;236;255;255;255
369;235;255;255;255
370;235;255;255;255
370;234;255;255;255
371;234;255;255;255
372;234;255;255;255
372;233;255;255;255
373;233;255;255;255
373;232;255;255;255
374;232;255;255;255
374;231;255;255;255
375;230;255;255;255
376;230;255;255;255
377;229;255;255;255
378;229;255;255;255
378;228;255;255;255
379;228;255;255;255
380;228;255;255;255
381;228;255;255;255
382;228;255;255;255
383;228;255;255;255
384;228;255;255;255
383;228;255;255;255
382;228;255;255;255
381;228;255;255;255
381;227;255;255;255
381;226;255;255;255
382;226;255;255;255
383;226;255;255;255
383;227;255;255;255
383;228;255;255;255
383;229;255;255;255
383;230;255;255;255
383;231;255;255;255
382;231;255;255;255
382;232;255;255;255
381;232;255;255;255
380;232;255;255;255
379;232;255;255;255
379;233;255;255;255
378;233;255;255;255
377;233;255;255;255
377;234;255;255;255
376;234;255;255;255
375;234;255;255;255
375;235;255;255;255
374;235;255;255;255
374;236;255;255;255
374;237;255;255;255
373;237;255;255;255
373;238;255;255;255
372;238;255;255;255
372;239;255;255;255
371;240;255;255;255
371;241;255;255;255
370;242;255;255;255
369;242;255;255;255
369;243;255;255;255
368;244;255;255;255
367;245;255;255;255
367;246;255;255;255
366;246;255;255;255
365;246;255;255;255
364;247;255;255;255
363;247;255;255;255
362;247;255;255;255
361;248;255;255;255
360;249;255;255;255
360;250;255;255;255
359;250;255;255;255
359;251;255;255;255
358;252;255;255;255
357;253;255;255;255
356;253;255;255;255
356;254;255;255;255
355;254;255;255;255
354;254;255;255;255
353;254;255;255;255
352;254;255;255;255
351;254;255;255;255
350;254;255;255;255
350;255;255;255;255
350;256;255;255;255
349;257;255;255;255
349;256;255;255;255
349;255;255;255;255
350;255;255;255;255
351;255;255;255;255
351;254;255;255;255
352;254;255;255;255
352;253;255;255;255
352;252;255;255;255
353;252;255;255;255
354;251;255;255;255
355;251;255;255;255
356;250;255;255;255
357;250;255;255;255
357;249;255;255;255
358;249;255;255;255
358;248;255;255;255
359;248;255;255;255
360;248;255;255;255
360;247;255;255;255
361;247;255;255;255
361;246;255;255;255
362;245;255;255;255
362;244;255;255;255
363;244;255;255;255
364;244;255;255;255
364;243;255;255;255
365;243;255;255;255
365;242;255;255;255
366;242;255;255;255
367;242;255;255;255
367;241;255;255;255
367;240;255;255;255
368;240;255;255;255
368;239;255;255;255
369;239;255;255;255
369;238;255;255;255
370;238;255;255;255
370;237;255;255;255
371;237;255;255;255
371;236;255;255;255
372;236;255;255;255
372;235;255;255;255
373;235;255;255;255
373;234;255;255;255
374;233;255;255;255
375;232;255;255;255
376;232;255;255;255
376;231;255;255;255
377;230;255;255;255
378;230;255;255;255
379;230;255;255;255
379;229;255;255;255
380;229;255;255;255
380;228;255;255;255
381;228;255;255;255
352;255;255;255;255
351;255;255;255;255
350;255;255;255;255
349;255;255;255;255
348;255;255;255;255
348;256;255;255;255
348;257;255;255;255
347;257;255;255;255
346;257;255;255;255
345;257;255;255;255
345;223;255;255;255
345;223;255;255;255
345;223;255;255;255
377;225;255;0;0
378;225;255;0;0
379;225;255;0;0
380;225;255;0;0
381;225;255;0;0
382;225;255;0;0
383;225;255;0;0
382;225;255;0;0
381;225;255;0;0
381;226;255;0;0
380;226;255;0;0
379;226;255;0;0
378;227;255;0;0
379;227;255;0;0
380;227;255;0;0
381;227;255;0;0
380;228;255;0;0
381;228;255;0;0
381;229;255;0;0
382;229;255;0;0
383;229;255;0;0
384;229;255;0;0
385;229;255;0;0
386;229;255;0;0
386;228;255;0;0
386;227;255;0;0
385;227;255;0;0
384;227;255;0;0
383;227;255;0;0
382;227;255;0;0
381;227;255;0;0
381;226;255;0;0
381;225;255;0;0
381;224;255;0;0
380;224;255;0;0
379;224;255;0;0
378;224;255;0;0
378;225;255;0;0
377;225;255;0;0
378;226;255;0;0
379;226;255;0;0
380;226;255;0;0
381;226;255;0;0
382;226;255;0;0
383;226;255;0;0
384;226;255;0;0
385;226;255;0;0
385;225;255;0;0
385;224;255;0;0
384;224;255;0;0
383;224;255;0;0
382;224;255;0;0
381;224;255;0;0
380;224;255;0;0
379;224;255;0;0
378;224;255;0;0
378;225;255;0;0
378;226;255;0;0
379;226;255;0;0
381;227;255;0;0
382;228;255;0;0
383;229;255;0;0
384;229;255;0;0
385;229;255;0;0
384;229;255;0;0
383;229;255;0;0
382;229;255;0;0
382;228;255;0;0
381;228;255;0;0
380;228;255;0;0
380;227;255;0;0
379;226;255;0;0
379;225;255;0;0
380;225;255;0;0
381;225;255;0;0
382;225;255;0;0
382;226;255;0;0
382;227;255;0;0
383;228;255;0;0
384;228;255;0;0
384;227;255;0;0
383;226;255;0;0
383;225;255;0;0
382;225;255;0;0
382;224;255;0;0
381;224;255;0;0
381;223;255;0;0
380;222;255;0;0
379;222;255;0;0
379;223;255;0;0
379;224;255;0;0
380;224;255;0;0
381;221;255;0;0
381;224;255;0;0
381;225;255;0;0
381;226;255;0;0
380;226;255;0;0
380;227;255;0;0
380;228;255;0;0
380;229;255;0;0
381;225;255;0;0
382;225;255;0;0
381;225;255;0;0
380;225;255;0;0
380;224;255;0;0
380;223;255;0;0
381;223;255;0;0
382;223;255;0;0
381;223;255;0;0
380;223;255;0;0
379;223;255;0;0
382;226;255;0;0
382;225;255;0;0
383;225;255;0;0
383;224;255;0;0
384;224;255;0;0
384;223;255;0;0
383;223;255;0;0
382;223;255;0;0
382;224;255;0;0
382;225;255;0;0
381;225;255;0;0
381;226;255;0;0
381;225;255;0;0
381;224;255;0;0
381;223;255;0;0
381;222;255;0;0
381;228;255;0;0
381;229;255;0;0
381;230;255;0;0
382;231;255;0;0
383;231;255;0;0
382;231;255;0;0
382;230;255;0;0
381;230;255;0;0
380;229;255;0;0
380;228;255;0;0
379;227;255;0;0
379;226;255;0;0
379;225;255;0;0
379;224;255;0;0
379;223;255;0;0
379;222;255;0;0
345;221;255;255;255
345;221;255;255;255
345;221;255;255;255
345;221;255;255;255
345;221;255;255;255
345;221;255;255;255
347;255;255;255;0
347;254;255;255;0
347;253;255;255;0
348;253;255;255;0
348;252;255;255;0
348;251;255;255;0
348;250;255;255;0
349;250;255;255;0
350;250;255;255;0
351;250;255;255;0
352;250;255;255;0
351;250;255;255;0
350;250;255;255;0
349;251;255;255;0
348;251;255;255;0
347;251;255;255;0
347;252;255;255;0
346;252;255;255;0
346;253;255;255;0
345;253;255;255;0
346;253;255;255;0
347;253;255;255;0
348;253;255;255;0
349;253;255;255;0
350;253;255;255;0
350;252;255;255;0
351;252;255;255;0
352;252;255;255;0
352;251;255;255;0
353;251;255;255;0
354;251;255;255;0
354;250;255;255;0
354;249;255;255;0
355;249;255;255;0
354;249;255;255;0
353;249;255;255;0
352;249;255;255;0
351;250;255;255;0
351;251;255;255;0
350;251;255;255;0
349;252;255;255;0
349;253;255;255;0
348;253;255;255;0
348;254;255;255;0
349;254;255;255;0
350;254;255;255;0
351;254;255;255;0
351;253;255;255;0
352;253;255;255;0
352;252;255;255;0
353;252;255;255;0
354;252;255;255;0
354;251;255;255;0
355;250;255;255;0
355;251;255;255;0
354;251;255;255;0
353;251;255;255;0
353;252;255;255;0
352;253;255;255;0
351;253;255;255;0
351;254;255;255;0
350;254;255;255;0
349;254;255;255;0
349;255;255;255;0
350;254;255;255;0
351;254;255;255;0
351;253;255;255;0
352;253;255;255;0
352;252;255;255;0
353;252;255;255;0
353;251;255;255;0
354;251;255;255;0
353;251;255;255;0
352;251;255;255;0
352;252;255;255;0
351;253;255;255;0
350;253;255;255;0
349;254;255;255;0
350;254;255;255;0
351;254;255;255;0
352;254;255;255;0
353;254;255;255;0
354;254;255;255;0
355;254;255;255;0
356;254;255;255;0
357;254;255;255;0
358;254;255;255;0
359;254;255;255;0
358;254;255;255;0
357;254;255;255;0
356;254;255;255;0
355;254;255;255;0
355;253;255;255;0
354;252;255;255;0
354;251;255;255;0
354;250;255;255;0
354;249;255;255;0
354;250;255;255;0
354;251;255;255;0
355;251;255;255;0
356;251;255;255;0
356;252;255;255;0
356;253;255;255;0
355;253;255;255;0
355;254;255;255;0
354;254;255;255;0
353;254;255;255;0
352;254;255;255;0
352;255;255;255;0
351;255;255;255;0
350;255;255;255;0
349;256;255;255;0
348;257;255;255;0
347;257;255;255;0
346;257;255;255;0
347;257;255;255;0
348;257;255;255;0
349;257;255;255;0
350;257;255;255;0
351;257;255;255;0
350;257;255;255;0
349;257;255;255;0
348;257;255;255;0
348;256;255;255;0
348;255;255;255;0
349;255;255;255;0
350;255;255;255;0
350;254;255;255;0
351;254;255;255;0
352;254;255;255;0
352;253;255;255;0
353;253;255;255;0
354;253;255;255;0
355;253;255;255;0
356;253;255;255;0
356;252;255;255;0
356;251;255;255;0
356;250;255;255;0
356;249;255;255;0
355;249;255;255;0
355;248;255;255;0
354;248;255;255;0
353;248;255;255;0
352;248;255;255;0
351;248;255;255;0
351;249;255;255;0
352;249;255;255;0
353;249;255;255;0
354;249;255;255;0
355;249;255;255;0
356;249;255;255;0
356;250;255;255;0
356;251;255;255;0
354;252;255;255;0
354;253;255;255;0
354;255;255;255;0
353;255;255;255;0
352;255;255;255;0
351;255;255;255;0
350;255;255;255;0
349;256;255;255;0
348;257;255;255;0
347;257;255;255;0
347;258;255;255;0
347;259;255;255;0
346;259;255;255;0
346;258;255;255;0
346;257;255;255;0
346;256;255;255;0
346;255;255;255;0
347;255;255;255;0
348;255;255;255;0
349;255;255;255;0
350;255;255;255;0
351;254;255;255;0
352;254;255;255;0
352;253;255;255;0
353;253;255;255;0
354;253;255;255;0
355;253;255;255;0
356;253;255;255;0
355;253;255;255;0
354;253;255;255;0
353;253;255;255;0
352;253;255;255;0
351;253;255;255;0
350;253;255;255;0
349;254;255;255;0
349;255;255;255;0
348;255;255;255;0
347;255;255;255;0
346;255;255;255;0
345;255;255;255;0
346;257;255;255;0
344;256;255;255;0
344;221;255;255;255
344;221;255;255;255
344;221;255;255;255
344;221;255;255;255
344;221;255;255;255
385;212;187;187;187
385;211;187;187;187
385;210;187;187;187
385;205;187;187;187
384;205;187;187;187
384;204;187;187;187
384;199;187;187;187
391;212;187;187;187
392;209;187;187;187
393;209;187;187;187
393;208;187;187;187
394;205;187;187;187
394;202;187;187;187
394;201;187;187;187
388;209;187;187;187
387;208;187;187;187
386;207;187;187;187
386;201;187;187;187
387;198;187;187;187
387;197;187;187;187
387;196;187;187;187
387;195;187;187;187
391;193;187;187;187
391;192;187;187;187
391;191;187;187;187
391;190;187;187;187
392;190;187;187;187
392;189;187;187;187
392;188;187;187;187
394;202;187;187;187
393;202;187;187;187
393;201;187;187;187
393;200;187;187;187
392;202;187;187;187
392;201;187;187;187
392;200;187;187;187
392;199;187;187;187
392;198;187;187;187
392;195;187;187;187
394;211;187;187;187
394;210;187;187;187
394;209;187;187;187
394;208;187;187;187
394;207;187;187;187
396;206;187;187;187
396;203;187;187;187
397;201;187;187;187
401;193;187;187;187
387;207;187;187;187
386;206;187;187;187
386;205;187;187;187
344;188;255;255;255
344;188;255;255;255
344;188;255;255;255
344;188;255;255;255
345;221;0;0;0
345;220;0;0;0
345;219;0;0;0
345;220;0;0;0
345;221;0;0;0
345;222;0;0;0
345;223;0;0;0
345;224;0;0;0
344;224;0;0;0
343;224;0;0;0
343;223;0;0;0
343;222;0;0;0
343;221;0;0;0
343;220;0;0;0
343;219;0;0;0
344;219;0;0;0
344;218;0;0;0
345;221;0;0;0
344;221;0;0;0
344;220;0;0;0
344;221;0;0;0
343;221;0;0;0
343;222;0;0;0
343;223;0;0;0
343;224;0;0;0
344;185;0;0;0
344;186;0;0;0
344;187;0;0;0
344;189;0;0;0
344;190;0;0;0
344;189;0;0;0
344;188;0;0;0
344;187;0;0;0
343;185;0;0;0
343;185;0;0;0
343;185;0;0;0
